route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
30000009,26060902,260609020049S29,MRT SURIAN - SEK 11 KOTA DAMANSARA,0,1000000061
30000009,26060902,260609020049S3,MRT SURIAN - SEK 11 KOTA DAMANSARA,0,1000000061
30000009,26060902,260609020049S4,MRT SURIAN - SEK 11 KOTA DAMANSARA,0,1000000061
30000009,26060902,260609020049S5,MRT SURIAN - SEK 11 KOTA DAMANSARA,0,1000000061
30000009,26060902,260609020049S6,MRT SURIAN - SEK 11 KOTA DAMANSARA,0,1000000061
30000009,26060902,260609020049S7,MRT SURIAN - SEK 11 KOTA DAMANSARA,0,1000000061
30000009,26060902,260609020049S8,MRT SURIAN - SEK 11 KOTA DAMANSARA,0,1000000061
30000009,26060902,260609020049S9,MRT SURIAN - SEK 11 KOTA DAMANSARA,0,1000000061
30000010,26060901,260609010057S10,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060901,260609010057S11,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060901,260609010057S12,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060901,260609010057S13,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060901,260609010057S14,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060901,260609010057S15,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060901,260609010057S16,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060901,260609010057S17,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060901,260609010057S2,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060901,260609010057S3,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060901,260609010057S4,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060901,260609010057S5,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060901,260609010057S6,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060901,260609010057S7,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060901,260609010057S8,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060901,260609010057S9,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060901,260609010058S10,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060901,260609010058S11,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060901,260609010058S12,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060901,260609010058S13,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060901,260609010058S14,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060901,260609010058S15,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060901,260609010058S16,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060901,260609010058S2,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060901,260609010058S3,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060901,260609010058S4,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060901,260609010058S5,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060901,260609010058S6,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060901,260609010058S7,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060901,260609010058S8,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060901,260609010058S9,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060902,260609020057S10,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060902,260609020057S11,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060902,260609020057S12,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060902,260609020057S13,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060902,260609020057S14,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060902,260609020057S15,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060902,260609020057S16,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060902,260609020057S17,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060902,260609020057S2,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060902,260609020057S3,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060902,260609020057S4,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060902,260609020057S5,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060902,260609020057S6,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060902,260609020057S7,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060902,260609020057S8,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060902,260609020057S9,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060902,260609020058S10,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060902,260609020058S11,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060902,260609020058S12,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060902,260609020058S13,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060902,260609020058S14,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060902,260609020058S15,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060902,260609020058S16,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060902,260609020058S2,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060902,260609020058S3,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060902,260609020058S4,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060902,260609020058S5,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060902,260609020058S6,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060902,260609020058S7,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060902,260609020058S8,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,26060902,260609020058S9,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000011,26060901,260609010061S10,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010061S11,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010061S12,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010061S13,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010061S14,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010061S15,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010061S16,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010061S17,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010061S18,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010061S19,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010061S2,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010061S20,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010061S3,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010061S4,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010061S5,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010061S6,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010061S7,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010061S8,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010061S9,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010062S10,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010062S11,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010062S12,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010062S13,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010062S14,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010062S15,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010062S16,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010062S17,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010062S18,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010062S19,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010062S2,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010062S20,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010062S3,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010062S4,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010062S5,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010062S6,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010062S7,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010062S8,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060901,260609010062S9,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060902,260609020061S10,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060902,260609020061S11,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060902,260609020061S12,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060902,260609020061S13,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060902,260609020061S14,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060902,260609020061S15,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060902,260609020061S16,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060902,260609020061S17,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060902,260609020061S18,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060902,260609020061S19,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060902,260609020061S2,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060902,260609020061S20,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060902,260609020061S21,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060902,260609020061S22,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060902,260609020061S23,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060902,260609020061S24,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060902,260609020061S25,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060902,260609020061S26,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060902,260609020061S3,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060902,260609020061S4,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060902,260609020061S5,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060902,260609020061S6,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060902,260609020061S7,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060902,260609020061S8,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,26060902,260609020061S9,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000016,26060901,260609010071S10,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010071S11,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010071S12,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010071S2,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010071S3,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010071S4,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010071S5,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010071S6,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010071S7,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010071S8,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010071S9,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010072S10,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010072S11,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010072S12,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010072S2,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010072S3,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010072S4,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010072S5,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010072S6,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010072S7,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010072S8,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010072S9,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010073S10,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010073S11,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010073S12,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010073S2,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010073S3,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010073S4,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010073S5,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010073S6,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010073S7,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010073S8,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010073S9,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010178S10,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010178S11,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010178S12,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010178S2,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010178S3,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010178S4,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010178S5,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010178S6,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010178S7,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010178S8,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010178S9,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010233S10,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010233S11,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010233S12,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010233S2,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010233S3,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010233S4,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010233S5,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010233S6,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010233S7,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010233S8,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060901,260609010233S9,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060902,260609020072S10,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060902,260609020072S11,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060902,260609020072S12,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060902,260609020072S13,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060902,260609020072S14,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060902,260609020072S15,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,26060902,260609020072S2,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
